code,name
101031100013,胡家园街道
101040200018,卫星湖街道
101040700019,双龙湖街道
101050101093,建筑街道
101050201044,东湖街道
101050304012,朱家镇
101050801073,柳树经营所
101050805006,沪嘉乡
101050905004,胡吉吐莫镇
101280701,珠海
10128070101A,农科奇观
101040200003,茶山竹海街道
101120201052,珠海路街道
101120206021,珠海街道
101271106018,竹海镇
101281905019,珠海（揭阳）产业转移工业园
101120609,诸城
101221507,舒城
10112060902A,诸城市景点恐龙博物馆
101042300010,虎城镇
101060103019,朱城子镇
101120609001,百尺河镇
101211101,舟山
10121110102A,舟山桃花岛风景旅游区
101041300016,后山镇
101050110006,寿山乡
101060701003,寿山镇
101071002010,首山镇
101091013006,寿山寺乡
101110908006,首善镇
101180901021,周山路街道
101210703010,周山畲族乡
101210805027,小舟山乡
101210907014,舟山镇
101230101029,寿山乡
101230309007,寿山乡
101240509021,洲上乡
101251005008,福寿山镇
101260203006,后山苗族布依族乡
101260703008,后山乡
101271005007,后山镇
101271614010,后山乡
101181401,周口
10101120009A,周口店遗址
101011200028,周口店地区办事处
101090908010,侯口乡
101250604029,洲口镇
101051002005,龙湖街道
101120609002,昌城镇
101120609003,皇华镇
101120609004,贾悦镇
101120609005,林家村镇
101120609006,龙都街道
101120609007,密州街道
101120609008,石桥子镇
101120609009,舜王街道
101120609010,桃林镇
101120609011,相州镇
101120609012,辛兴镇
101120609013,枳沟镇
101120609014,诸城经济开发区管理委员会
101191302025,沭城街道
101281701,中山
101300704,钟山
101070208,中山
101080602,红山
101200113,洪山
101260805,钟山
401473100,中山
10101010016A,中山公园
10113010106A,红山公园
10119010122A,钟山风景名胜区
10128170102A,中山詹园
10130050401A,金钟山旅游度假区
101020900016,中山街道
101030100029,中山门街道
101040200022,中山路街道
101040500027,中山镇
101050801085,红山街道
101050801086,红山经营所
101051301027,中山街道
101060305003,崇善镇
101190301,镇江
101280210,浈江
10119030102A,南山景区
10119030104A,镇江博物馆
101050101048,振江街道
101070603022,振江镇
101120201022,镇江路街道
101250501003,郴江街道
101270701053,镇江寺街道
101271407020,镇江庙乡
101271905025,镇江关乡
101272101049,陈江乡
101280210001,车站街道
101280210002,东河街道
101280210003,风采街道
101280210004,花坪镇
101280210005,乐园镇
101280210006,犁市镇
101280210007,曲仁办事处
101280210008,韶关冶炼厂
101180101,郑州
101210505,嵊州
10118010104A,郑州城隍庙
10118010105A,郑州文庙
10118010106A,世纪欢乐园
10118010107A,郑州黄河风景名胜区
101090214007,恒州镇
101180105019,郑州曲梁产业集聚区管理委员会
101180901019,郑州路街道
101210505001,北漳镇
101210505002,崇仁镇
101210505003,甘霖镇
101210505004,谷来镇
101210505005,贵门乡
101210505006,黄泽镇
101210505007,金庭镇
101210505008,里南乡
101210505009,鹿山街道
101210505010,浦口街道
101210505011,三江街道
101050502,肇东
101050111,尚志
101100501,长治
101050101013,尚志街道
101050111001,河东乡
101050111002,黑龙宫镇
101050111003,老街基乡
101050111004,亮河镇
101050111005,马延乡
101050111006,帽儿山镇
101211002,常山
101250101,长沙
101250106,长沙县
10122140504A,鄣山大峡谷风景区
10125010101A,长沙海底世界
101010500017,长哨营满族乡
101010800017,张山营镇
101041500034,长沙镇
101050112024,长山乡
101050204011,长山乡
101050510019,长山乡
101060206002,常山镇
101060803036,长山余热鱼苗繁殖场
101060803037,长山镇
101070206001,大长山岛镇
101291001,昭通
101090101061,西兆通镇
101090112016,赵同乡
101250905,邵东
101050502001,安民乡
101050502003,朝阳区办事处
101050502005,东升区办事处
101050502006,海城乡
101050502008,姜家镇
101050502009,涝洲鱼种场
101050502010,涝洲镇
101050502011,黎明镇
101050502012,里木店镇
101050502013,明久乡
101050502014,尚家镇
101050502015,四方山农场
101050502016,四站镇
101050502017,宋站镇
101050502018,太平乡
101050502020,五站镇
101050502021,西八里乡
101050502022,西园区办事处
101280901,肇庆
10128090102A,肇庆星湖风景名胜区
101043200026,绍庆街道
101280903014,肇庆高新技术产业开发区
101050111007,庆阳镇
101050111008,尚志镇
101050111009,石头河子镇
101050111010,苇河林业局
101050111011,苇河镇
101050111012,乌吉密乡
101050111013,亚布力林业局
101050111014,亚布力镇
101050111015,一面坡镇
101050111016,鱼池乡
101050111017,元宝镇
101070206003,小长山乡
101070604022,长山镇
101090406020,长山峪镇
101120503001,北长山乡
101190606,邗江
101230404,涵江
101281001,湛江
10128100101A,湛江南亚热带植物园
101190606002,汊河街道
101190606003,城北乡
101190606004,方巷镇
101190606005,甘泉街道
101190606006,公道镇
101190606012,平山乡
101190606014,施桥镇
101190606015,瘦西湖街道
101190606016,双桥街道
101190606017,维扬经济开发区
101190606018,文汇街道
101190606019,物流园区
101190606020,西湖镇
101190606021,新城西区新盛街道
101190606022,扬子津街道
101190606023,杨庙镇
101120503003,南长山街道
101160701,张掖
10116070102A,张掖国家湿地公园
101060801004,大洼商业渔场
101120909007,上冶镇
101160101033,张掖路街道
101160701007,甘肃农垦张掖农场
101160701008,甘肃省农业科学院张掖试验场
101160701009,甘肃张掖工业园区
101160701026,张掖滨河新区
101160702010,张掖宝瓶河牧场
101190101015,建邺区江东商业文化旅游中心区
101210102024,萧山商业城
101120605,昌乐
101230110,长乐
10123011001A,长乐旅游馆
101090109010,张楞乡
101100813003,常乐镇
101110101017,长乐坊街道
101110101043,长乐西路街道
101110101044,长乐中路街道
101120605001,宝城街道
101120605002,城关街道
101120605003,城南街道
101120605004,红河镇
101120605005,乔官镇
101120605006,唐吾镇
101120605007,五图街道
101120605008,县经济开发区
101120605009,营丘镇
101120605010,朱刘街道
101121007003,曹县常乐集乡
101170501002,常乐镇
101070602,凤城
101110508,澄城
101220904,蒙城
101240510,丰城
101280104,增城
10119120102A,凤城河风景区
101021000001,奉城镇
101041000004,凤城街道
101070602001,爱阳镇
101070602002,白旗镇
101070602003,宝山镇
101070602004,边门镇
101070602005,草河街道
101070602006,大堡蒙古族乡
101070602007,大兴镇
101070602008,弟兄山镇
101070602009,东汤镇
101070602010,凤凰城街道
101070602011,凤山街道
101070602012,红旗镇
101121401,枣庄
101030700009,苗庄镇
101071403026,小庄子镇
101071404002,曹庄镇
101080412008,巨宝庄镇
101090110006,郝庄乡
101090201010,焦庄乡
101090202012,要庄乡
101090210007,赵庄乡
101090312004,东小庄镇
101090503011,老庄子镇
101090503012,李钊庄镇
101090506010,毛庄镇
101090701007,小赵庄乡
101090705010,小庄乡
101090901019,北小庄乡
101090902002,郝庄镇
101090902008,赵庄乡
101090908003,大曹庄管理区
101090908004,大曹庄乡
101100801,运城
101121003,郓城
101070408,顺城
101281405,云城
101060101030,春城街道
101070401023,抚顺城街道
101070401024,葛布街道
101070401025,河北乡
101070401026,河东街道
101070401028,将军堡街道
101070401029,前甸镇
101070401030,新华街道
101070401031,长春街道
101090205011,军城镇
101090221007,军城街道
101100603016,润城镇
101100801022,运城市空港经济开发区
101121003001,陈坡乡
101121003002,程屯镇
101121003003,丁里长镇
101090301,张家口
101251101,张家界
10125110106A,张家界土家风情园
10125110301A,江垭温泉度假村
101251104005,张家界国家森林公园管理处
10109030101A,张家口鸡鸣山风景区
101210404,余姚
101071103014,后窑镇
101090201014,五尧乡
101090220005,祁州药市街道
101090305001,白土窑乡
101100201035,忻州窑街道
101110603001,蔡玉窑镇
101210404001,大岚镇
101210404002,大隐镇
101210404003,低塘街道
101210404004,凤山街道
101210404005,河姆渡镇
101210404006,黄家埠镇
101210404007,兰江街道
101210404008,朗霞街道
101210404009,梨洲街道
101210404010,梁弄镇
101210404011,临山镇
101190403,张家港
101190403001,大新镇
101190403002,凤凰镇
101190403003,金港镇
101190403005,乐余镇
101190403006,南丰镇
101190403007,塘桥镇
101190403009,张家港保税区
101190403010,张家港经济技术开发区
101190403011,张家港市畜禽良种场
101190403012,张家港市市稻麦良种场
101190403013,张家港市现代农业示范园区
101190403014,张家港市冶金工业园
101191305021,张家港宿豫工业园
101190403004,锦丰镇
101190403008,杨舍镇
101210404012,陆埠镇
101060101,长春
10106010101A,长春动植物公园
10106010103A,长春世界雕塑公园
10106010104A,长影世纪城
101050207016,长春镇
101060101002,硅谷街道（长春高新技术产业开发区）
101060101039,长春汽车产业开发区（省级）（特殊乡镇）
101060101041,东方广场街道（长春经济技术开发区）
101060107009,劝农山镇（长春莲花山生态旅游度假区省级）
101060107011,四家乡（长春莲花山生态旅游度假区省级）
101060201035,长春路街道
101060805021,长春岭镇
101070401031,长春街道
101130101091,长春中路街道
101180901018,长春路街道
101230303013,长春镇
101250700008,长春工业园
101250700009,长春镇
101260701044,长春堡镇
101210404013,鹿亭乡
101041400,涪陵
101050303,穆棱
101051102,虎林
101060404,公主岭
101101105,柳林
101110401,榆林
101140203,南木林
101251104,武陵源
101271006,古蔺
101300901,玉林
101250609,武陵
241110100,舒利纳
10104140002A,武陵山森林公园
10107010105A,福陵森林公园
10114010102A,罗布林卡
10115010301A,赞普林卡
10125110108A,武陵源风景名胜区
101010400013,木林镇
101010800010,儒林街道
101030100034,柳林街道
101090704,海兴
101190203,宜兴
101191203,泰兴
101250507,资兴
101280203,始兴
101260709,七星关
101300517,七星
10107010102A,七星山风景区
10109040202A,魁星楼景区
10119020303A,宜兴市景点团氿风景区
10119020304A,宜兴竹海风景区
10123050402A,魁星岩风景区
101030600021,宜兴埠镇
101040100088,七星岗街道
101040200018,卫星湖街道
101040700007,回兴街道
101042200012,裴兴镇
101050113003,吉兴乡
101210603,玉环
101330103,路环岛
10127040601A,西羌九黄山景区
101043300006,扶欢镇
101070901027,务欢池镇
101110802,略阳
101251001,岳阳
101251007,岳阳楼区
10125100102A,岳阳楼
101020900015,岳阳街道
101100717007,岳阳镇
101251001008,柏祥镇
101251001009,步仙乡
101251001010,东洞庭湖管委会
101251001011,甘田乡
101251001012,筻口镇
101251001013,公田镇
101251001014,黄沙街镇
101251001015,康王乡
101251001016,鹿角镇
101251001017,麻塘镇
101050201007,北兴街道
101050208002,北兴镇
101071401031,玉皇街道
101090502009,柳树酄镇
101110804008,玉皇庙镇
101120103010,玉皇庙镇
101121003019,玉皇庙镇
101130401006,昌吉市北部荒漠生态保护管理站
101130401011,硫磺沟镇
101161001034,玉皇乡
101170101028,玉皇阁北街街道
101180804010,玉皇庙镇
101181607019,玉皇庙乡
101190702006,省属黄海农场
101210603001,楚门镇
101251001018,毛田镇
101251001019,饶村乡
101251001020,荣家湾镇
101251001021,三荷乡
101210907,永康
101060602026,永康街道
101170501011,永康镇
101210907001,东城街道
101210907002,方岩镇
101210907003,古山镇
101210907004,花街镇
101210907005,江南街道
101210907006,龙山镇
101210907007,前仓镇
101210907008,石柱镇
101080910,西乌旗
101121601,莱芜
101131204,伊吾
101140507,类乌齐
101210904,义乌
10107070601A,医巫闾山国家重点风景名胜区
10112160104A,莱芜战役纪念馆
10121090401A,义乌国际商贸城购物旅游区
101010400002,北务镇
101030200017,河西务镇
101030400001,保税区空港国际物流经济区
101030400002,保税区空港国际物流区
101060404027,十屋农场
101060404028,十屋镇
101060404029,十屋种牛场
101071201024,西五家子乡
101080107011,西乌兰不浪镇
101080406009,赛乌素镇
101080408010,土贵乌拉镇
101080410007,察哈尔右翼后旗乌兰哈达苏木
101210603002,大麦屿街道
101090105,行唐
101230108,平潭
101241101,鹰潭
101260409,平塘
10109060801A,茗汤温泉度假村
10122030103A,汀棠公园
10122060803A,明堂山风景名胜区
10126040901A,贵州平塘国家地质公园
101042800015,平滩镇
101090105001,安香乡
101090105002,北河乡
101090105003,城寨乡
101090105004,独羊岗乡
101090105005,九口子乡
101090105006,口头镇
101090105007,龙州镇
101090105008,南桥镇
101090105009,上碑镇
101090105010,上方乡
101090105011,上闫庄乡
101210907009,唐先镇
101210907010,西城街道
101210907011,西溪镇
101210907012,象珠镇
101210907013,芝英镇
101210907014,舟山镇
101220202014,龙亢镇
101221104023,永康镇
101260412016,永康乡
101070801,营口
101190306,京口
10112150102A,万平口海滨风景区
101030300020,林亭口镇
101040100062,井口街道
101040100063,井口镇
101070801013,营口市中小企业创业园区
101070801016,辽宁（营口）沿海产业基地
101070801021,营口高新技术产业开发区
101070801029,营口高新区站前区工业园
101091102020,三星口乡
101110103008,零口街道
101110602007,灵口镇
101110909002,靖口镇
101120507012,亭口镇
101180802017,邢口镇
101181407018,王明口镇
101190301002,大路镇
101190301003,大市口街道
101210603003,干江镇
101050302,海林
101050510,绥棱
101050802,乌伊岭
101060101,长春
101060102,农安
101060103,德惠
101060104,九台
101060105,榆树
101060106,双阳
101050801,伊春
101200507,蕲春
101240501,宜春
10105080103A,伊春兴安森林公园
10105080104A,水上公园
10105080105A,伊春五营国家森林公园
10109010101A,水上公园
101050801145,朝阳街道
101050801146,红升街道
101050801147,前进街道
101050801148,旭日街道
101200507001,八里湖农场
101200507002,漕河镇
101200507003,赤东镇
101200507004,大同镇
101200507005,管窑镇
101051202,绥滨
101180606,淮滨
101260503,施秉
101271101,宜宾
101271103,宜宾县
101300401,来宾
101110902,渭滨
101180310,卫滨
101181206,淇滨
10127110602A,宜宾蜀南竹海风景名胜区
101030300011,海滨街道
101031100008,海滨街道
101050901037,西宾街道
101051202001,北岗乡
101051202003,二九０农场
101051202004,福兴乡
101051202005,富强乡
101051202006,国营中兴边防林场
101051202007,连生乡
101051202008,普阳农场
101190301004,丁岗镇
101170101,银川
101271907,金川
101290205,宾川
101160603,金川
101240412,临川
10116060101A,金川公园
10117010102A,黄沙古渡原生态旅游区
101050406006,金川乡
101050406021,银川乡
101060504006,金川镇
101080102008,呼和浩特经济技术开发区金川区
101080801010,金川办事处
101110710006,金川镇
101130101089,银川路街道
101130701014,金银川路街道
101150204011,林川乡
101160601001,北京路街道
101160601002,滨河路街道
101160601003,广州路街道
101160601004,桂林路街道
101060107,二道
101060201,吉林
101060202,舒兰
101060203,永吉
101060204,蛟河
101060205,磐石
101060206,桦甸
101060301,延吉
101060302,敦化
101060303,安图
101200507006,横车镇
101200507007,李时珍医药工业园区管委会
101200507008,刘河镇
101200507009,彭思镇
101060603,大安
101110101,西安
101110102,长安
101110103,临潼
101110104,蓝田
101110105,周至
101110106,户县（现：鄠邑）
101110107,高陵
101110200,咸阳
101110201,三原
101110202,礼泉
101110203,永寿
101110204,淳化
101110205,泾阳
101110206,武功
101110207,乾县
101110208,彬县
101110209,长武
101110210,旬邑
101110211,兴平
101050112,五常
101180401,许昌
101240210,都昌
101200111,武昌
10120010113A,辛亥革命武昌起义纪念馆
101040300023,土场镇
101042700005,古昌镇
101050112001,安家镇
101050112002,八家子乡
101050112003,背荫河镇
101050112004,常堡乡
101050112005,冲河镇
101050112006,杜家镇
101050112007,二河乡
101050112008,红旗满族乡
101050112009,拉林满族镇
101050112010,龙凤山乡
101050112011,民乐朝鲜族乡
101050112012,民意乡
101050112013,牛家满族镇
101060304,汪清
101090104,栾城
101090409,宽城
101121002,鄄城
101221401,宣城
101060109,宽城
101180111,管城
101281207,源城
101060101014,东广街道
101060101015,奋进乡
101060101016,合隆镇
101060101017,凯旋街道
101060101018,兰家镇
101060101019,柳影街道
101060101020,米沙子镇
101060101021,南广街道
101060101022,群英街道
101060101023,团山街道
101060101024,欣园街道
101060101025,新发街道
101060101026,兴隆山镇
101050205,富裕
101050403,抚远
101060805,扶余
101080802,五原
101090305,沽源
101100904,右玉
101131408,富蕴
101170401,固原
101191305,宿豫
101230405,秀屿
101240303,婺源
101260401,都匀
101280202,乳源
101290404,富源
101080212,九原
10101020010A,玉渊潭公园
10101020014A,紫竹院公园
10101130003A,首云国家矿山公园
10102130005A,书院人家
10109010601A,五岳寨风景区
101100510,沁源
101131006,新源
101170404,泾源
101210804,缙云
101241001,新余
101100111,晋源
10104080003A,缙云山国家级自然保护区
10105010111A,金源文化旅游开发区
10106010107A,净月潭国家森林公园
101030200028,武清京滨园
101050901009,林源镇
101050901010,林源镇街道
101060101024,欣园街道
101060101034,林园街道
101060805016,新源镇
101090601021,新源道街道
101100101001,金胜镇
101100101002,晋祠镇
101100101003,晋源街道
101100101004,罗城街道
101121104,阳信
101180601,信阳
101181104,沁阳
101271611,金阳
101300109,宾阳
332050100,希尼安加
101020600016,金杨新村街道
101050101019,新阳路街道
101110207011,新阳镇
101111004003,锦阳路街道
101121103012,信阳镇
101121104002,金阳街道
101160207007,岷阳镇
101160501022,金羊镇
101160908024,新阳镇
101180601026,信阳国际家居产业小镇
101181104001,柏香镇
101181104002,常平乡
101181104003,崇义镇
101181104004,怀庆街道
101120706,金乡
101180301,新乡
101251006,临湘
101120105,平阴
101120908,平邑
101260901,兴义
10123050602A,南安市景点灵应风景旅游区
10127140805A,峨眉山旅游风景区清音阁入口
101030200020,开发区武清逸仙园小区
101043000029,兴义镇
101050405008,明义乡
101050801001,冲锋经营所
101050801002,翠峦河经营所
101050801003,抚育河经营所
101050801004,尖山河经营所
101050801005,解放经营所
101050801008,么河经营所
101090901,邢台
101160303,灵台
101161305,景泰
10109090102A,邢台峡谷群地质公园大峡谷景区
10109090202A,邢台丰乐园
10116030301A,古灵台荆山森林公园
101060405005,景台镇
101060601015,平台镇
101070204022,星台镇
101090901018,白岸乡
101090901019,北小庄乡
101090901020,城计头乡
101090901021,东汪镇
101291109,临翔
101041300042,新乡镇
101041700036,新津乡
101050801024,二皮河经营所
101050801025,二杨经营所
101050801026,共青经营所
101050801030,清水河经营所
101050801035,五星河经营所
101050801037,大昆仑经营所
101090410,围场
101110303,子长
101200901,宜昌
101210802,遂昌
101240202,瑞昌
101240711,会昌
101271610,西昌
106830100,考斯昌
10112020125A,青岛海昌极地海洋世界
10120090101A,宜昌市景点情人泉旅游区
10120090102A,宜昌市景点野人谷旅游区
10120090108A,宜昌车溪民俗风景区
10120090110A,宜昌三峡人家风景区
10120090601A,宜昌市景点柴埠溪峡谷风景区
101090901022,皇寺镇
101090901023,会宁镇
101090901024,冀家村乡
101090901025,将军墓镇
101090901026,浆水镇
101090901027,龙泉寺乡
101090901028,路罗镇
101190408,太仓
101120210,李沧
101140215,桑珠孜
101140408,巴宜
101140512,卡若
101140109,城关
101230204,海沧
101140611,申扎
10123020109A,厦门海沧大桥旅游区
101030600001,北仓镇
101050801048,碧仓库林场
101120201031,浮山路街道
101120201032,虎山路街道
101120201033,九水路街道
101120201034,李村街道
101120201035,楼山街道
101042500026,洗新乡
101050101095,进乡街道
101050101109,新香坊街道
101050103018,杨林乡
101050108003,富林乡
101050202025,同心乡
101050203005,华民乡
101050207015,永勤乡
101050209016,润津乡
101050301026,桦林橡胶厂街道
101050502001,安民乡
101050504001,爱民乡
101050504005,东林乡
101050504007,福民乡
10120090901A,宜昌市景点古潮音洞度假山寨
10120090902A,宜昌市景点宋山森林公园
10121080204A,遂昌金矿国家矿山公园
101010300031,首都机场街道
101030200021,梅厂镇
101042500009,黎场乡
101201601,仙桃
101201601001,陈场镇
101201601002,畜禽良种场
101201601003,豆河镇
101201601004,干河街道
101201601005,工业园区
101201601006,郭河镇
101201601007,胡场镇
101201601008,九合垸原种场
101201601009,龙华山办事处
101201601010,毛嘴镇
101201601011,沔城回族镇
101201601012,排湖风景区
101201601013,彭场镇
101201601014,三伏潭镇
101201601015,沙湖原种场
101201601016,沙湖镇
101201601017,沙嘴街道
101201601018,通海口镇
101201601019,五湖渔场
101120201036,湘潭路街道
101120201037,兴城路街道
101120201038,兴华路街道
101120201039,永安路街道
101250203,湘乡
101011200010,良乡地区办事处
101040400017,木凉乡
101041800033,中梁乡
101050102010,临江乡
101050107003,德祥乡
101050107005,富江乡
101050401007,松江乡
101050401021,沿江乡
101050402003,吉祥乡
101050403006,浓江乡
101050403010,通江乡
101050504002,百祥乡
101050507019,长江乡
101050602014,临江乡
101050602027,长江乡
101050704002,北疆乡
101051202005,富强乡
101060308010,密江乡
101060501013,二道江乡
101250201,湘潭
101300112,西乡塘
10109100202A,响堂山风景区
10125020101A,湘潭农博园
101060201065,湘潭街道
101070304024,响堂街道
101090504010,响堂镇
101100403006,讲堂乡
101110901014,姜谭街道
101120201036,湘潭路街道
101121702010,梁堂乡
101140302006,江塘镇
101140305009,普玛江塘乡
101210901019,蒋堂镇
101220603006,江塘乡
101240103020,向塘镇
101120709,梁山
101210406,象山
101211005,江山
101271601,凉山
101221204,相山
101300516,象山
10112070901A,水泊梁山风景名胜区
10118060503A,香山湖风景区
101010200023,香山街道
101040100037,中梁山街道
101042300016,梁平县梁山街道
101060309003,向上街道
101070106012,梁山镇
101070303014,清凉山镇
101080509018,香山农场
101080509019,香山镇
101091103008,两山乡
101110207006,梁山镇
101110810012,梁山镇
101120207004,姜山镇
101050119,香坊
101050101086,安埠街道
101050101087,安乐街道
101050101088,成高子镇
101050101089,大庆路街道
101050101090,哈平路街道
101050101091,和平路街道
101050101092,红旗街道
101050101093,建筑街道
101050101094,健康路街道
101050101095,进乡街道
101050101096,黎明街道
101050101097,六顺街道
101050101098,民生路街道
101050101099,铁东街道
101050101100,通天街道
101050101101,通乡街道
101050101102,王兆街道
101050101103,文政街道
101050101104,香坊大街街道
101080407,凉城
101180403,襄城
101181407,项城
101271816,乡城
101290907,江城
101250201001,白石镇
101250201002,茶恩寺镇
101250201004,河口镇
101250201005,花石镇
101200701,咸宁
101230806,建宁
101271614,冕宁
101191105,天宁
10119110105A,天宁禅寺
10120070101A,咸宁市景点131(澄水洞旅游区
101100605006,建宁乡
101101113007,天宁镇
101190101005,建宁路街道
101191101004,茶山街道
101191101007,兰陵街道
101191101008,青龙街道
101191101009,天宁街道
101200701013,咸宁市经济技术开发区
101210302006,天凝镇
101230806001,福建建宁经济开发区
101230806002,黄埠乡
101230806003,黄坊乡
101230806004,均口镇
101230806005,客坊乡
101291301,香格里拉
101271817014,香格里拉镇
101291301001,东旺乡
101291301002,格咱乡
101291301003,虎跳峡镇
101291301004,建塘镇
101291301005,金江镇
101291301006,洛吉乡
101291301007,尼西乡
101291301008,三坝乡
101291301009,上江乡
101291301010,五境乡
101291301011,小中甸镇
101190409,相城
101200209,襄城
101230611,芗城
101281805,江城
101020100004,凉城新村街道
101030400011,军粮城街道
101080407001,曹碾满族乡
101080407002,厂汉营乡
101080407003,岱海林场
101080407004,岱海旅游区办事处
101080407005,岱海循环工业发展区
101080407006,岱海镇
101080407007,六苏木镇
101080407008,麦胡图镇
101080407009,蛮汉山林场
101160501,武威
101220305,无为
10116050103A,武威文庙
101043000006,虎威镇
101070702021,右卫满族镇
101100811005,古魏镇
101100904009,右卫镇
101190905031,余圩办事处
101191001022,徐圩街道
101220202019,徐圩乡
101220301035,南瑞社区公共服务委员会
101220305001,安徽无为经济开发区
101220305002,白茆镇
101220305003,陡沟镇
101220305004,福渡镇
101220305005,高沟镇
101220305006,赫店镇
101220305007,鹤毛乡
101220305008,红庙镇
101220305009,洪巷乡
101140405,工布江达
101190407,吴江
101210902,浦江
101211006,衢江
101220106,庐江
101240201,九江
101241102,余江
101270109,蒲江
101270111,都江堰
101280209,曲江
101280211,武江
101291201,怒江
101300305,柳江
101240215,九江县（现：柴桑）
101220308,鸠江
101301013,右江
101021200,徐汇
101130909,岳普湖
101210603,玉环
101220301,芜湖
101200101,武汉
101210106,余杭
10120010105A,东湖风景区
10120010112A,武汉科技馆
10120010115A,中科院武汉植物园
101090501036,汉沽管理区汉丰镇
101091009007,刘汉乡
101100505003,古韩镇
101080301,乌海
101131407,福海
101280701,珠海
101210712,瓯海
10121070501A,玉海楼
10128070101A,农科奇观
101040200003,茶山竹海街道
101050205004,富海镇
101060103002,布海镇
101080107009,上秃亥乡
101080301006,乌海市海勃湾千里山工业园区
101080301038,苏海图街道
101080804003,巴彦淖尔市乌梁素海渔场
101090501041,芦台开发区海北镇
101120201052,珠海路街道
10111010111A,曲江海洋公园
10122100401A,牯牛降九龙景区
10122170503A,牯牛降
10127011102A,都江堰景区
101220303,芜湖县
101221704,九华山
101271808,炉霍
101280408,五华
101330103,路环岛
101090123,裕华
101190113,雨花台
101220207,禹会
101250111,雨花
101250204,雨湖
101250410,珠晖
101290102,五华
10105090102A,黑鱼湖生态旅游度假
10109011104A,淴淴水生态风景区
10111100301A,玉华宫风景区
10112060102A,富华游乐园
101131406004,禾木哈纳斯蒙古民族乡
101180901013,武汉路街道
101200102012,武汉常福工业示范园管理委员会
101200102013,武汉市蔡甸区后官湖生态宜居新城管理委员会
101210106001,百丈镇
101210106002,仓前街道
101210106003,崇贤街道
101210106004,东湖街道
101210106005,黄湖镇
101210106007,良渚街道
101210106008,临平街道
101210106009,鸬鸟镇
101090811,深州
101210701,温州
101250501,郴州
10121070101A,温州动物园
10121070102A,温州动物园北门
10121070103A,温州乐园
10121070104A,温州五美瓯园
101080102002,北什轴乡
101090811001,北溪村乡
101090811002,兵曹乡
101090811003,辰时镇
101090811004,大堤镇
101090811005,大冯营乡
101090811006,大屯镇
101090811007,东安庄乡
101090811008,河北省深州监狱
101090811009,护驾迟镇
101090811010,穆村乡
101090811011,前磨头镇
101090811012,乔屯乡
101120206021,珠海街道
101130607007,苏海良种场
101131001025,曲鲁海乡
101131407001,阿尔达乡
101131407002,兵团一八八团
101081101,乌兰浩特
101081101001,爱国办事处
101081101002,城郊办事处
101210607,温岭
10118090501A,神灵寨
10121060701A,温岭长屿硐天
101060104011,土们岭镇
101180106006,具茨山国家级森林公园管理委员会
101200705015,锡山森林公园管理处
101210607001,滨海镇
101210607002,城北街道
101210607003,城东街道
101210607004,城西街道
101210607005,大溪镇
101210607006,横峰街道
101210607007,箬横镇
101210607008,石桥头镇
101210607009,石塘镇
101210607010,松门镇
101210607011,太平街道
101210607012,温峤镇
101210607013,坞根镇
101210607014,新河镇
101081101003,都林办事处
101081101004,葛根庙镇
101081101005,和平办事处
101081101006,呼和马场
101081101007,胜利办事处
101081101008,太本站镇
101081101009,铁西办事处
101081101010,乌兰哈达原种场
101081101011,乌兰哈达镇
101081101012,乌兰浩特工业经济开发区
101081101013,乌兰浩特经济技术开发区
101081101014,五一办事处
101081101015,兴安办事处
101081101016,义勒力特镇
101121302,文登
101121302001,埠口港管理委员会
101121302002,大水泊镇
101121302003,高村镇
101121302004,葛家镇
101210103,桐庐
10101050006A,红螺寺
10122150601A,铜锣寨
101020100001,广中路街道
101020100011,淮海中路街道
101020100013,南京东路街道
101030100011,铁东路街道
101040200007,红炉镇
101041700004,洞鹿乡
101051201030,河东路街道
101051301032,振兴东路街道
101051301033,振兴中路街道
101060302001,敖东鹿场
101071401035,虹螺岘镇
101080101013,海拉尔东路街道
101080101018,中山东路街道
101080101021,石东路办事处
101080106003,大学东路街道
101080106011,乌兰察布东路街道
101080201032,昆工路街道
101121302005,侯家镇
101121302006,环山路街道
101121302007,界石镇
101121302008,开发区办事处
101121302009,龙山路街道
101121302010,米山镇
101121302011,苘山镇
101121302012,宋村镇
101121302013,天福路街道
101121302014,汪疃镇
101121302015,文登营镇
101121302016,小观镇
101121302017,泽库镇
101121302018,泽头镇
101121302019,张家产镇
101070102,东陵（现：浑南）
101221301,铜陵
101060703,东辽
101080501,通辽
101060703001,安石镇
101060703002,安恕镇
101060703003,白泉镇
101060703004,甲山乡
101060703005,建安镇
101060703006,金洲乡
101060703007,辽河源镇
101060703008,凌云乡
101060703009,平岗镇
101060703010,泉太镇
101060703011,渭津镇
101060703012,云顶镇
101060703013,足民乡
101040200,永川
101111001,铜川
101270607,通川
101281205,龙川
101290103,东川
101291503,陇川
101190505,崇川
10121010402A,千岛湖龙川湾
10122140505A,龙川景区
101040200001,板桥镇
101040200002,宝峰镇
101040200003,茶山竹海街道
101040200004,陈食街道
101040200005,大安街道
101040200006,何埂镇
101040200007,红炉镇
101040200008,吉安镇
101040200009,金龙镇
101040200010,来苏镇
101040200011,临江镇
101071101,铁岭
10107110101A,铁岭博物馆
101050301030,铁岭镇
101071101006,阿吉镇
101071101007,白旗寨满族乡
101071101008,蔡牛镇
101071101009,大甸子镇
